GraphID;Nodes;Average connectivity;Connectivity variance;Connectivity Standard dev;Edges;Hamiltonian;cost (Iterations);cost (milliseconds);cost (iterations / nodes);path;Connectivity map
1075;16;7;2.875;1.695582496;[[7,12],[6,8],[5,1],[8,1],[4,10],[3,10],[4,5],[2,10],[2,8],[7,5],[7,1],[11,1],[3,1],[13,4],[11,12],[8,4],[9,5],[4,15],[0,1],[3,0],[3,14],[14,0],[10,5],[3,12],[3,5],[8,0],[6,12],[11,15],[9,15],[6,0],[5,0],[8,9],[2,4],[6,13],[12,0],[7,3],[7,10],[2,7],[6,1],[9,3],[11,10],[13,1],[4,12],[13,15],[14,1],[11,6],[11,8],[7,4],[2,0],[13,0],[2,5],[6,9],[2,9],[9,0],[2,14],[10,1]];TRUE;16;0.001;1;[0, 14, 3, 12, 7, 5, 9, 15, 13, 4, 2, 10, 11, 1, 8, 6, 0];{0:"10",1:"8",2:"5",3:"7",4:"6",5:"7",6:"4",7:"6",8:"6",9:"5",10:"3",11:"4",12:"5",13:"4",14:"3",15:"3"}
1086;16;7;3;1.732050808;[[3,8],[1,15],[4,2],[12,13],[4,15],[4,1],[6,7],[7,3],[7,4],[0,10],[5,12],[5,2],[7,12],[8,9],[4,13],[3,2],[14,9],[8,1],[9,2],[6,14],[0,14],[4,10],[6,5],[0,5],[9,15],[6,3],[3,10],[11,9],[7,0],[9,10],[3,5],[14,3],[11,0],[8,2],[0,12],[0,8],[6,4],[0,2],[11,13],[0,3],[12,10],[8,5],[6,1],[6,13],[11,4],[7,2],[1,2],[11,5],[7,1],[0,1],[1,13],[5,10],[9,12],[10,2],[11,1],[8,13]];TRUE;16;0.001;1;[0, 14, 9, 15, 1, 11, 13, 12, 7, 6, 4, 10, 3, 8, 2, 5, 0];{0:"10",1:"8",2:"7",3:"7",4:"4",5:"5",6:"5",7:"6",8:"4",9:"6",10:"5",11:"4",12:"5",13:"5",14:"3",15:"2"}
1092;16;7.125;5.4375;2.331844763;[[0,7],[2,6],[13,11],[7,5],[0,14],[14,3],[8,11],[8,7],[6,1],[13,4],[2,5],[14,1],[0,3],[0,13],[1,11],[2,10],[8,3],[6,3],[12,10],[12,5],[3,5],[2,3],[7,4],[9,4],[7,9],[2,11],[2,7],[2,9],[2,15],[12,3],[14,11],[1,4],[0,11],[4,5],[10,5],[6,7],[1,10],[8,13],[0,6],[0,4],[3,4],[0,10],[4,15],[3,13],[0,12],[1,5],[0,9],[8,1],[6,4],[6,9],[1,3],[2,1],[12,1],[8,5],[1,9],[0,2],[10,15]];TRUE;18;0;1.125;[0, 14, 11, 13, 8, 7, 9, 6, 4, 15, 2, 10, 12, 5, 1, 3, 0];{0:"11",1:"11",2:"8",3:"5",4:"6",5:"6",6:"5",7:"6",8:"4",9:"5",10:"4",11:"5",12:"5",13:"4",14:"3",15:"2"}
1089;16;7.125;1.5;1.224744871;[[6,0],[7,5],[13,0],[13,14],[2,1],[9,1],[6,8],[4,11],[6,2],[0,4],[3,4],[1,15],[13,2],[13,5],[8,11],[5,12],[14,15],[7,9],[7,10],[0,12],[0,3],[8,3],[3,10],[2,7],[10,11],[2,11],[4,12],[1,11],[3,1],[5,1],[7,12],[0,7],[2,4],[8,14],[6,10],[0,5],[6,12],[0,8],[2,8],[14,10],[0,9],[9,5],[7,15],[8,1],[0,10],[9,4],[15,11],[4,1],[6,5],[14,4],[6,3],[9,10],[3,5],[2,15],[9,11],[13,1],[3,12]];TRUE;21;0;1.3125;[0, 13, 14, 15, 7, 10, 9, 5, 12, 6, 3, 4, 11, 2, 1, 8, 0];{0:"10",1:"9",2:"7",3:"8",4:"7",5:"6",6:"5",7:"6",8:"3",9:"6",10:"6",11:"3",12:"4",13:"4",14:"4",15:"4"}
1088;16;7.125;2.25;1.5;[[2,0],[11,0],[0,13],[6,1],[6,4],[6,12],[8,13],[3,10],[11,1],[3,7],[4,1],[15,14],[12,14],[7,0],[4,5],[2,5],[8,1],[3,0],[12,9],[3,1],[7,14],[5,1],[0,14],[7,1],[10,8],[0,9],[12,0],[10,4],[2,11],[2,15],[8,5],[3,8],[8,12],[9,1],[7,5],[10,9],[5,13],[4,9],[6,9],[3,4],[7,15],[2,1],[10,11],[9,5],[7,11],[15,8],[14,13],[0,4],[2,10],[2,6],[3,13],[2,12],[0,5],[1,13],[3,6],[6,11],[2,4]];TRUE;16;0;1;[0, 14, 15, 7, 11, 10, 3, 13, 8, 12, 6, 9, 1, 4, 5, 2, 0];{0:"10",1:"9",2:"6",3:"6",4:"6",5:"5",6:"6",7:"6",8:"3",9:"5",10:"5",11:"5",12:"4",13:"5",14:"4",15:"3"}
1098;16;7.125;5.375;2.318404624;[[0,6],[7,6],[3,2],[4,13],[15,3],[4,5],[15,1],[14,2],[1,11],[8,0],[15,5],[9,3],[8,1],[9,2],[6,11],[0,5],[8,10],[7,12],[10,6],[8,13],[1,6],[0,13],[14,1],[14,0],[4,3],[4,8],[7,1],[4,0],[12,2],[5,6],[10,2],[4,6],[7,11],[1,5],[0,9],[9,1],[12,11],[9,10],[5,10],[3,1],[2,13],[5,2],[5,11],[14,10],[0,12],[0,3],[7,0],[4,1],[1,2],[8,2],[7,3],[0,2],[13,11],[7,9],[3,12],[4,2],[3,6]];TRUE;18;0.001;1.125;[0, 14, 10, 8, 13, 4, 5, 15, 3, 2, 9, 1, 6, 7, 11, 12, 0];{0:"11",1:"9",2:"9",3:"8",4:"6",5:"7",6:"5",7:"5",8:"5",9:"3",10:"5",11:"3",12:"3",13:"4",14:"3",15:"2"}
1091;16;7.125;1.625;1.274754878;[[7,5],[6,7],[0,3],[15,3],[6,12],[14,5],[3,5],[0,8],[8,3],[1,15],[1,7],[15,14],[1,3],[10,12],[0,15],[10,5],[6,4],[2,7],[0,11],[9,12],[11,3],[12,4],[9,1],[0,14],[13,5],[10,4],[10,6],[7,11],[10,8],[8,5],[9,13],[2,14],[9,11],[1,8],[2,1],[1,5],[12,5],[0,13],[2,9],[2,13],[2,4],[1,4],[0,9],[0,4],[7,8],[2,11],[0,6],[2,6],[3,4],[7,3],[15,13],[0,1],[11,13],[14,4],[12,14],[6,8],[10,1]];TRUE;16;0;1;[0, 15, 14, 12, 9, 13, 11, 2, 4, 6, 10, 5, 7, 1, 3, 8, 0];{0:"10",1:"9",2:"7",3:"6",4:"6",5:"6",6:"4",7:"5",8:"4",9:"5",10:"4",11:"4",12:"5",13:"4",14:"5",15:"4"}
1094;16;7.125;3.0625;1.75;[[3,0],[6,15],[9,13],[5,6],[8,0],[2,12],[12,7],[1,10],[2,0],[1,2],[10,11],[2,10],[10,14],[11,14],[1,3],[11,0],[5,14],[4,14],[1,6],[6,7],[3,4],[12,0],[1,8],[1,0],[9,4],[4,0],[15,0],[5,3],[5,8],[9,7],[10,7],[10,12],[5,2],[12,4],[9,5],[8,3],[2,15],[2,11],[6,8],[6,13],[2,3],[4,7],[9,0],[1,13],[6,3],[13,0],[1,7],[5,4],[6,11],[3,13],[8,4],[8,14],[5,7],[3,12],[2,4],[11,7],[9,1]];TRUE;16;0;1;[0, 15, 6, 13, 9, 1, 8, 3, 5, 14, 11, 10, 2, 12, 7, 4, 0];{0:"10",1:"7",2:"5",3:"8",4:"6",5:"7",6:"7",7:"6",8:"6",9:"5",10:"4",11:"4",12:"4",13:"4",14:"3",15:"2"}
1100;16;7.125;2.75;1.658312395;[[12,9],[2,3],[6,0],[5,3],[10,11],[14,0],[2,8],[1,0],[0,9],[13,2],[13,0],[4,12],[4,3],[6,9],[1,11],[1,3],[7,3],[11,13],[4,9],[14,5],[15,3],[0,7],[13,6],[14,8],[1,13],[5,9],[9,3],[2,0],[2,5],[2,7],[12,14],[10,0],[10,4],[0,3],[1,4],[6,15],[11,15],[8,9],[4,0],[10,3],[1,7],[1,6],[11,2],[6,5],[6,2],[10,12],[1,8],[5,7],[0,5],[15,8],[2,4],[14,7],[11,12],[1,5],[4,8],[10,7],[12,8]];TRUE;16;0;1;[0, 14, 12, 10, 11, 13, 6, 15, 8, 9, 4, 1, 3, 2, 5, 7, 0];{0:"11",1:"8",2:"5",3:"7",4:"7",5:"6",6:"6",7:"3",8:"6",9:"4",10:"5",11:"5",12:"5",13:"4",14:"4",15:"2"}
1090;16;7.125;2.25;1.5;[[0,9],[1,0],[8,2],[3,7],[3,6],[11,9],[6,5],[7,0],[14,1],[10,8],[11,1],[1,4],[2,0],[4,9],[2,12],[3,12],[7,8],[13,15],[4,15],[0,5],[6,7],[11,4],[6,9],[14,5],[4,5],[11,8],[6,14],[13,0],[3,1],[6,1],[8,5],[1,2],[7,2],[10,0],[10,4],[6,0],[13,11],[12,9],[15,12],[10,1],[3,14],[8,0],[8,9],[13,1],[7,5],[15,0],[4,2],[10,7],[3,0],[10,14],[5,9],[13,2],[3,5],[15,2],[4,12],[11,12],[3,2]];TRUE;16;0;1;[0, 13, 15, 12, 11, 9, 4, 10, 8, 2, 1, 14, 5, 6, 3, 7, 0];{0:"11",1:"7",2:"5",3:"7",4:"6",5:"7",6:"5",7:"3",8:"5",9:"6",10:"5",11:"4",12:"5",13:"4",14:"4",15:"4"}
1103;16;7.125;1.375;1.17260394;[[14,8],[14,6],[0,5],[10,12],[2,12],[2,5],[10,11],[1,11],[9,4],[0,1],[9,3],[7,5],[7,1],[6,7],[0,10],[8,11],[13,5],[6,2],[0,2],[10,4],[8,5],[0,15],[7,11],[8,9],[12,5],[0,8],[14,3],[11,12],[12,3],[14,2],[4,5],[8,1],[7,2],[3,4],[13,9],[2,10],[15,4],[10,5],[13,4],[0,3],[1,12],[0,9],[6,11],[15,3],[8,4],[10,3],[6,1],[14,12],[13,11],[6,3],[9,1],[13,7],[1,4],[6,0],[13,2],[9,15],[0,7]];TRUE;16;0;1;[0, 15, 9, 3, 14, 8, 4, 10, 12, 5, 2, 13, 11, 1, 7, 6, 0];{0:"10",1:"5",2:"7",3:"6",4:"6",5:"6",6:"4",7:"5",8:"5",9:"6",10:"6",11:"6",12:"6",13:"3",14:"4",15:"3"}
1104;16;7.125;1.3125;1.145643924;[[12,3],[5,13],[2,14],[15,9],[11,8],[13,3],[0,7],[11,3],[2,3],[5,8],[5,14],[5,3],[5,1],[12,8],[4,8],[6,13],[0,13],[10,9],[6,1],[1,3],[1,8],[5,7],[0,2],[8,14],[0,3],[0,8],[15,2],[0,6],[6,3],[6,10],[10,7],[4,15],[0,9],[10,12],[12,1],[11,7],[0,1],[1,13],[7,9],[15,14],[4,11],[1,2],[11,12],[10,2],[3,9],[13,9],[4,1],[12,7],[6,15],[4,10],[11,2],[4,7],[2,9],[4,5],[0,14],[6,14],[4,2]];TRUE;18;0.001;1.125;[0, 13, 6, 15, 14, 5, 8, 1, 3, 12, 11, 7, 9, 10, 4, 2, 0];{0:"9",1:"8",2:"8",3:"7",4:"6",5:"6",6:"6",7:"6",8:"5",9:"4",10:"4",11:"4",12:"4",13:"5",14:"4",15:"4"}
1095;16;7.125;1.125;1.060660172;[[13,7],[0,9],[13,1],[7,15],[5,8],[0,11],[12,9],[2,7],[6,10],[14,8],[2,1],[2,0],[10,11],[2,12],[5,13],[14,0],[0,3],[12,0],[6,15],[8,1],[0,15],[7,10],[4,9],[4,1],[8,0],[6,14],[3,11],[4,6],[1,10],[2,11],[12,3],[8,11],[13,15],[6,3],[5,1],[4,14],[14,11],[5,0],[7,1],[2,3],[4,7],[2,13],[13,10],[8,9],[5,3],[12,1],[4,3],[14,1],[5,9],[5,6],[4,11],[0,10],[6,9],[2,8],[9,15],[12,7],[3,10]];TRUE;16;0;1;[0, 15, 13, 7, 10, 6, 14, 4, 9, 12, 3, 11, 2, 1, 8, 5, 0];{0:"10",1:"7",2:"7",3:"7",4:"6",5:"2",6:"6",7:"6",8:"5",9:"5",10:"6",11:"3",12:"4",13:"5",14:"5",15:"4"}
1093;16;7.125;4.5;2.121320344;[[0,13],[0,15],[6,14],[1,0],[8,12],[6,2],[2,4],[5,11],[1,11],[0,3],[2,13],[0,11],[12,2],[0,2],[1,15],[5,3],[6,0],[3,4],[3,15],[9,15],[6,10],[1,6],[5,0],[4,14],[7,13],[0,10],[3,7],[2,3],[12,10],[13,11],[6,3],[1,4],[8,4],[1,7],[9,3],[0,14],[8,14],[2,10],[5,1],[9,1],[1,10],[9,6],[3,14],[2,7],[5,2],[12,11],[5,12],[0,4],[8,5],[7,4],[1,3],[8,0],[9,4],[8,7],[7,10],[9,13],[2,11]];TRUE;18;0;1.125;[0, 15, 9, 13, 11, 12, 8, 14, 6, 10, 2, 5, 3, 4, 7, 1, 0];{0:"12",1:"6",2:"8",3:"10",4:"5",5:"4",6:"5",7:"6",8:"5",9:"5",10:"4",11:"5",12:"4",13:"4",14:"4",15:"3"}
1106;16;7.125;4.9375;2.222048604;[[12,13],[11,6],[10,15],[1,3],[5,12],[14,1],[6,8],[10,3],[5,2],[14,11],[7,2],[4,9],[4,2],[11,4],[1,13],[0,13],[7,4],[0,3],[0,7],[7,8],[1,2],[9,3],[15,2],[2,3],[0,5],[1,8],[5,6],[0,9],[0,2],[10,1],[12,9],[5,10],[11,8],[10,9],[0,6],[5,8],[5,3],[15,6],[7,6],[0,8],[11,2],[4,13],[10,4],[2,13],[14,0],[6,12],[12,3],[0,1],[1,6],[1,4],[2,8],[11,3],[7,3],[4,3],[1,9],[7,9],[5,4]];TRUE;16;0.001;1;[0, 14, 11, 8, 6, 15, 10, 5, 12, 13, 1, 2, 7, 4, 9, 3, 0];{0:"10",1:"7",2:"6",3:"8",4:"7",5:"7",6:"6",7:"4",8:"6",9:"5",10:"5",11:"5",12:"4",13:"4",14:"2",15:"2"}
1107;16;7.125;3.5625;1.887458609;[[10,9],[2,15],[8,2],[10,5],[6,10],[8,3],[14,7],[0,10],[0,1],[13,5],[12,5],[10,7],[0,5],[1,9],[13,7],[6,15],[0,13],[2,5],[14,5],[3,5],[0,9],[8,14],[8,15],[3,9],[13,4],[8,4],[11,12],[1,4],[14,4],[0,12],[8,1],[0,2],[3,4],[11,9],[0,3],[3,10],[1,12],[2,7],[1,14],[11,4],[3,13],[6,11],[0,7],[6,9],[2,4],[8,5],[1,2],[7,9],[6,3],[2,12],[3,7],[1,5],[6,7],[11,2],[0,4],[6,4],[6,1]];TRUE;16;0.001;1;[0, 13, 7, 14, 5, 10, 9, 3, 8, 15, 6, 11, 12, 1, 4, 2, 0];{0:"10",1:"8",2:"6",3:"7",4:"6",5:"7",6:"6",7:"7",8:"5",9:"6",10:"4",11:"3",12:"3",13:"4",14:"4",15:"2"}
1102;16;7.125;2.0625;1.436140662;[[7,10],[7,11],[8,4],[0,6],[7,8],[0,8],[4,6],[2,12],[3,13],[1,11],[3,12],[0,9],[5,15],[13,10],[8,10],[8,15],[1,12],[0,3],[2,9],[1,4],[2,8],[14,2],[4,10],[9,10],[3,15],[3,11],[12,6],[3,6],[4,11],[3,9],[0,13],[14,11],[3,10],[14,5],[1,5],[1,9],[5,9],[2,3],[7,1],[7,2],[2,5],[0,5],[0,4],[7,4],[12,10],[0,1],[14,6],[13,15],[2,13],[5,6],[4,9],[1,8],[2,6],[0,11],[5,12],[7,13],[1,6]];TRUE;16;0;1;[0, 13, 15, 8, 7, 10, 4, 11, 14, 2, 9, 3, 12, 1, 5, 6, 0];{0:"9",1:"6",2:"8",3:"7",4:"7",5:"6",6:"5",7:"6",8:"6",9:"4",10:"4",11:"4",12:"5",13:"5",14:"3",15:"3"}
1105;16;7.125;2.1875;1.479019946;[[4,7],[0,15],[10,3],[1,6],[1,2],[14,8],[11,8],[13,4],[0,2],[0,3],[9,2],[11,5],[10,2],[9,4],[2,15],[11,1],[10,15],[13,0],[11,6],[13,14],[5,0],[4,5],[10,0],[7,2],[3,8],[11,7],[13,6],[1,3],[0,1],[5,3],[12,6],[14,3],[5,1],[10,12],[11,2],[4,1],[4,0],[13,5],[0,7],[12,5],[9,12],[7,8],[6,8],[6,3],[12,0],[7,6],[4,8],[9,3],[1,15],[10,6],[5,2],[14,7],[9,13],[1,8],[9,14],[4,3],[12,2]];TRUE;18;0.001;1.125;[0, 15, 10, 12, 9, 2, 7, 14, 13, 4, 5, 11, 8, 3, 6, 1, 0];{0:"10",1:"7",2:"5",3:"7",4:"7",5:"7",6:"7",7:"6",8:"5",9:"5",10:"5",11:"3",12:"5",13:"4",14:"4",15:"3"}
1096;16;7.125;1.375;1.17260394;[[6,1],[9,1],[4,10],[7,8],[13,1],[7,5],[12,3],[7,11],[8,13],[15,5],[3,5],[6,10],[6,3],[14,10],[13,5],[4,0],[11,0],[12,1],[11,12],[9,0],[14,4],[3,0],[13,10],[9,11],[5,0],[15,0],[2,1],[6,11],[7,3],[2,5],[6,15],[7,1],[2,3],[8,9],[7,10],[8,12],[6,2],[2,9],[13,4],[13,0],[8,4],[11,1],[15,4],[2,14],[2,12],[14,5],[0,10],[8,3],[1,4],[8,2],[6,0],[7,14],[9,5],[9,12],[3,4],[1,0],[15,10]];TRUE;18;0;1.125;[0, 15, 6, 10, 14, 4, 13, 5, 7, 11, 1, 9, 8, 12, 2, 3, 0];{0:"10",1:"7",2:"7",3:"4",4:"7",5:"6",6:"6",7:"6",8:"7",9:"5",10:"5",11:"4",12:"4",13:"4",14:"4",15:"4"}
1101;16;7.125;1.125;1.060660172;[[9,3],[0,12],[2,5],[12,11],[6,10],[11,5],[1,5],[9,4],[6,9],[8,9],[8,1],[3,10],[12,1],[6,7],[6,11],[2,12],[1,15],[2,1],[2,10],[2,0],[6,1],[0,13],[8,13],[9,11],[0,5],[7,13],[6,5],[2,14],[12,14],[3,4],[4,14],[9,1],[2,3],[4,15],[8,0],[7,14],[6,13],[7,9],[3,15],[8,15],[3,5],[2,11],[8,5],[3,13],[7,10],[4,5],[4,1],[0,14],[4,13],[7,0],[0,3],[7,12],[10,11],[8,10],[0,1],[14,10],[4,11]];TRUE;18;0;1.125;[0, 12, 14, 7, 13, 8, 15, 1, 2, 10, 6, 9, 3, 4, 11, 5, 0];{0:"9",1:"8",2:"6",3:"7",4:"6",5:"6",6:"4",7:"5",8:"6",9:"6",10:"4",11:"5",12:"5",13:"5",14:"5",15:"3"}
1099;16;7.125;3.4375;1.854049622;[[6,3],[0,3],[10,11],[7,5],[6,13],[4,2],[6,8],[15,0],[7,11],[7,8],[2,0],[3,5],[4,14],[2,11],[3,9],[4,0],[6,5],[1,7],[10,2],[1,3],[0,11],[10,13],[11,13],[0,5],[4,9],[4,15],[2,3],[0,12],[1,11],[5,14],[7,9],[1,9],[10,14],[3,14],[6,15],[4,12],[0,9],[4,5],[12,9],[1,5],[10,8],[2,8],[8,5],[10,12],[0,14],[0,13],[7,3],[8,0],[1,2],[2,7],[2,9],[1,15],[6,0],[3,12],[6,4],[1,13],[1,8]];TRUE;18;0;1.125;[0, 15, 6, 13, 11, 10, 14, 4, 12, 9, 3, 5, 7, 8, 1, 2, 0];{0:"12",1:"8",2:"6",3:"7",4:"6",5:"5",6:"6",7:"6",8:"5",9:"6",10:"4",11:"5",12:"3",13:"4",14:"4",15:"3"}
1097;16;7.125;3;1.732050808;[[0,4],[6,2],[14,1],[3,10],[15,0],[6,10],[8,6],[0,10],[10,1],[12,0],[3,0],[13,3],[6,1],[12,7],[14,7],[8,0],[12,13],[2,1],[5,11],[6,14],[9,1],[12,9],[10,7],[11,6],[6,4],[3,7],[5,9],[6,0],[2,4],[11,2],[13,15],[8,9],[5,8],[4,1],[5,1],[4,7],[14,4],[15,1],[2,3],[2,14],[5,3],[3,4],[15,7],[8,13],[9,0],[2,10],[0,7],[3,1],[5,4],[5,15],[11,0],[8,3],[5,13],[2,9],[2,7],[11,4],[12,1]];TRUE;16;0;1;[0, 15, 13, 12, 9, 8, 5, 11, 6, 10, 3, 7, 14, 1, 2, 4, 0];{0:"10",1:"7",2:"9",3:"7",4:"5",5:"6",6:"6",7:"5",8:"4",9:"5",10:"5",11:"4",12:"4",13:"4",14:"3",15:"4"}
1118;16;7.25;3.9375;1.984313483;[[0,5],[1,6],[0,4],[7,2],[3,6],[1,3],[7,3],[9,3],[0,11],[14,1],[13,6],[9,2],[2,0],[7,4],[1,11],[13,1],[6,12],[0,12],[8,2],[1,12],[7,8],[14,2],[5,4],[5,6],[1,5],[9,8],[3,10],[3,4],[0,15],[2,4],[8,15],[4,12],[7,15],[3,2],[10,11],[9,5],[13,5],[2,12],[4,6],[13,11],[3,0],[1,15],[5,11],[10,4],[1,0],[9,1],[8,6],[7,0],[8,10],[14,4],[3,11],[8,12],[2,5],[13,0],[0,6],[2,10],[14,7],[9,10]];TRUE;16;0.003;1;[0, 15, 7, 14, 4, 12, 8, 2, 10, 9, 3, 6, 1, 11, 13, 5, 0];{0:"11",1:"8",2:"9",3:"7",4:"8",5:"6",6:"5",7:"6",8:"4",9:"4",10:"4",11:"4",12:"5",13:"3",14:"3",15:"3"}
1121;16;7.25;2.125;1.457737974;[[5,12],[4,12],[8,11],[0,6],[10,7],[0,5],[13,12],[11,14],[2,7],[2,6],[0,14],[2,4],[8,12],[8,5],[8,9],[11,7],[8,10],[2,10],[3,14],[1,6],[13,6],[3,12],[2,11],[3,7],[10,6],[3,10],[2,13],[1,4],[8,3],[14,12],[7,15],[14,7],[1,5],[10,5],[8,0],[4,15],[9,6],[9,4],[1,13],[1,9],[3,11],[2,0],[6,7],[0,13],[0,11],[1,15],[2,5],[0,9],[13,5],[0,4],[4,6],[1,3],[9,5],[1,11],[9,7],[1,12],[10,4],[0,3]];TRUE;18;0.001;1.125;[0, 14, 11, 8, 3, 12, 13, 5, 1, 15, 7, 9, 6, 2, 10, 4, 0];{0:"10",1:"8",2:"6",3:"5",4:"5",5:"6",6:"8",7:"6",8:"6",9:"5",10:"5",11:"6",12:"5",13:"5",14:"4",15:"2"}
1114;16;7.25;4.8125;2.193741097;[[10,5],[4,5],[1,5],[12,0],[4,1],[2,10],[12,9],[9,4],[2,5],[6,10],[0,11],[1,15],[0,1],[14,11],[3,11],[0,6],[7,10],[2,11],[13,2],[3,4],[2,1],[8,1],[4,14],[12,2],[13,1],[13,5],[6,3],[7,5],[8,6],[14,5],[4,11],[2,4],[8,5],[8,3],[6,4],[0,13],[0,4],[0,10],[1,11],[12,6],[12,1],[2,9],[12,3],[13,6],[9,7],[8,7],[1,7],[0,7],[8,9],[3,10],[9,10],[3,5],[8,15],[0,9],[2,6],[0,3],[3,7],[7,11]];TRUE;18;0;1.125;[0, 13, 6, 12, 9, 10, 2, 11, 14, 4, 3, 5, 7, 8, 15, 1, 0];{0:"10",1:"8",2:"5",3:"7",4:"7",5:"6",6:"7",7:"6",8:"6",9:"6",10:"5",11:"6",12:"5",13:"4",14:"2",15:"2"}
1115;16;7.25;2.1875;1.479019946;[[1,14],[1,9],[0,2],[6,2],[0,11],[10,8],[8,2],[3,1],[5,12],[5,9],[2,14],[6,13],[8,9],[4,13],[6,9],[10,4],[3,12],[0,1],[0,14],[7,4],[7,0],[7,13],[5,6],[3,10],[1,2],[15,13],[7,8],[3,9],[0,15],[7,15],[3,0],[1,6],[11,5],[13,14],[4,9],[4,12],[4,5],[9,14],[10,1],[11,2],[5,2],[5,13],[0,6],[10,11],[0,5],[1,12],[0,8],[1,15],[4,8],[7,6],[0,12],[10,2],[3,4],[11,6],[8,12],[3,2],[3,14],[7,11]];TRUE;16;0;1;[0, 15, 13, 7, 11, 6, 5, 12, 4, 8, 10, 2, 14, 1, 9, 3, 0];{0:"11",1:"7",2:"7",3:"6",4:"7",5:"6",6:"7",7:"5",8:"4",9:"4",10:"4",11:"5",12:"5",13:"5",14:"4",15:"3"}
1116;16;7.25;2.875;1.695582496;[[1,11],[13,11],[1,5],[11,7],[4,6],[6,2],[13,1],[2,0],[15,1],[11,6],[8,0],[5,12],[5,9],[4,12],[14,10],[14,1],[9,2],[12,0],[5,6],[5,2],[4,7],[6,9],[3,8],[3,4],[9,10],[14,9],[13,14],[5,0],[6,8],[4,9],[8,2],[14,12],[5,8],[1,7],[7,10],[3,0],[9,0],[3,6],[1,2],[12,2],[3,7],[10,0],[1,0],[4,2],[15,8],[3,2],[15,3],[15,7],[1,6],[3,10],[13,8],[13,10],[7,0],[4,0],[1,10],[11,0],[4,5],[11,12]];TRUE;16;0;1;[0, 12, 14, 13, 11, 7, 10, 9, 4, 3, 15, 1, 5, 6, 2, 8, 0];{0:"11",1:"7",2:"7",3:"7",4:"7",5:"5",6:"7",7:"6",8:"4",9:"6",10:"4",11:"4",12:"5",13:"4",14:"4",15:"2"}
1110;16;7.25;3.3125;1.820027472;[[13,3],[1,8],[12,4],[2,6],[11,6],[10,11],[2,14],[2,4],[10,4],[12,6],[0,9],[7,3],[7,10],[3,8],[2,1],[5,11],[13,4],[2,10],[7,8],[0,3],[13,6],[0,1],[5,14],[3,9],[5,1],[5,8],[1,6],[0,12],[2,12],[0,6],[15,12],[5,10],[9,4],[1,12],[4,6],[1,4],[5,7],[7,0],[2,15],[0,10],[2,8],[13,9],[7,9],[8,11],[1,14],[1,11],[7,4],[13,0],[9,6],[3,15],[8,10],[2,3],[14,11],[3,4],[5,3],[1,9],[0,14],[5,0]];TRUE;16;0;1;[0, 13, 9, 7, 3, 15, 12, 4, 6, 2, 14, 1, 8, 5, 11, 10, 0];{0:"10",1:"9",2:"7",3:"8",4:"8",5:"5",6:"4",7:"6",8:"5",9:"6",10:"3",11:"4",12:"5",13:"4",14:"4",15:"2"}
1113;16;7.25;2.3125;1.520690633;[[1,2],[10,15],[0,15],[1,11],[0,13],[11,8],[6,14],[8,3],[6,0],[8,9],[4,11],[7,8],[2,0],[4,3],[1,3],[4,15],[4,7],[5,3],[6,7],[4,9],[2,12],[14,9],[1,8],[12,15],[9,5],[2,13],[6,12],[9,2],[1,0],[7,9],[10,5],[11,5],[7,1],[14,11],[6,13],[2,3],[12,5],[10,0],[14,5],[10,2],[10,3],[1,9],[2,5],[14,0],[4,0],[8,0],[7,15],[4,12],[12,3],[0,5],[1,13],[1,10],[6,8],[4,13],[7,2],[13,3],[0,3],[6,11]];TRUE;18;0;1.125;[0, 15, 10, 5, 14, 11, 6, 12, 4, 13, 3, 8, 9, 2, 7, 1, 0];{0:"11",1:"8",2:"4",3:"7",4:"7",5:"7",6:"5",7:"6",8:"5",9:"7",10:"5",11:"5",12:"3",13:"4",14:"4",15:"4"}
1123;16;7.25;3;1.732050808;[[7,5],[13,4],[2,8],[3,7],[3,14],[1,5],[8,5],[3,11],[6,15],[12,4],[1,0],[11,8],[13,0],[2,12],[3,0],[6,7],[6,12],[6,4],[6,8],[9,10],[11,4],[13,10],[2,7],[1,2],[12,0],[1,10],[6,10],[8,0],[1,3],[13,5],[1,6],[0,4],[2,9],[11,12],[9,4],[2,11],[2,0],[11,9],[0,9],[5,4],[1,9],[3,5],[2,15],[1,12],[4,10],[2,5],[3,8],[15,4],[0,5],[15,14],[7,8],[0,14],[3,13],[1,14],[3,9],[14,10],[7,0],[7,10]];TRUE;16;0;1;[0, 13, 10, 14, 15, 6, 7, 8, 5, 4, 12, 2, 1, 3, 11, 9, 0];{0:"11",1:"8",2:"8",3:"5",4:"7",5:"5",6:"6",7:"6",8:"6",9:"4",10:"6",11:"3",12:"4",13:"4",14:"4",15:"3"}
